cliente_id,sku,fecha,unidades_inventario,kilos_inventario,sell_in_unidades,sell_in_kilos,sell_in_valor,sell_out_unidades,sell_out_kilos,sell_out_valor,cum_si_u,cum_so_u,cum_si_k,cum_so_k,inv_unidades_cierre,inv_kilos_cierre,inv_negativa_flag,inv_kilos_cierre_clip,avg_diario_30d_kilos,sell_out_kilos_30d,doh_30d,mes,cliente,canal,regional,zona,ciudad,formato_cliente,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,anio_mes
C014,190101,2025-05-31,23,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,22.0,8.799999999999999,False,8.799999999999999,0.0,0.0,,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-05
C003,190102,2025-05-31,28,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,13.0,False,13.0,0.0,0.0,,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-05
C001,120101,2025-05-31,269,67.25,0.0,0.0,0.0,22.0,5.5,226090.0,2136.0,2224.0,534.0,546.53,181.0,54.72000000000003,False,54.72000000000003,3.8176666666666668,114.53,14.333362437789232,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C015,110112,2025-05-31,32,3.2,23.0,2.3,118830.0,1.0,0.1,6700.0,329.0,328.0,32.9,32.2,33.0,3.8999999999999986,False,3.8999999999999986,0.20000000000000004,6.000000000000001,19.49999999999999,2025-05-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C013,110115,2025-05-31,11,2.75,0.0,0.0,0.0,0.0,0.0,0.0,120.0,127.0,30.0,31.19,4.0,1.5599999999999987,False,1.5599999999999987,0.18133333333333332,5.4399999999999995,8.602941176470582,2025-05-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,2025-05
C016,130103,2025-05-31,88,25.344,0.0,0.0,0.0,6.0,1.728,50340.0,732.0,787.0,210.816,223.995,33.0,12.164999999999992,False,12.164999999999992,1.4784,44.352,8.228490259740255,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C016,110103,2025-05-31,45,6.75,0.0,0.0,0.0,6.0,0.9,88720.0,463.0,483.0,69.45,71.718,25.0,4.481999999999999,False,4.481999999999999,0.53,15.9,8.456603773584904,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-05
C017,190101,2025-05-31,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,False,0.0,0.0,0.0,,2025-05-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-05
C006,300101,2025-05-31,100,23.0,0.0,0.0,0.0,8.0,1.84,66620.0,963.0,1006.0,221.49,224.921,57.0,19.569000000000017,False,19.569000000000017,1.4029999999999998,42.089999999999996,13.947968638631519,2025-05-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C017,190102,2025-05-31,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,,2025-05-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-05
C012,190103,2025-05-31,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,4.0,2.4,False,2.4,0.0,0.0,,2025-05-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,2025-05
C002,120103,2025-05-31,97,19.4,0.0,0.0,0.0,7.0,1.4,69910.0,868.0,916.0,157.8,181.4,49.0,-4.199999999999989,True,0.0,1.4,42.0,0.0,2025-05-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C013,110106,2025-05-31,10,1.25,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,11.875,12.24,7.0,0.8849999999999998,False,0.8849999999999998,0.083,2.49,10.662650602409636,2025-05-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-05
C017,110108,2025-05-31,3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,59.0,58.0,8.85,8.7,4.0,0.5999999999999996,False,0.5999999999999996,0.06999999999999999,2.0999999999999996,8.571428571428568,2025-05-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-05
C018,110112,2025-05-31,136,13.6,0.0,0.0,0.0,11.0,1.1,68520.0,1685.0,1679.0,168.5,165.684,142.0,16.415999999999997,False,16.415999999999997,1.1661333333333335,34.984,14.077292476560709,2025-05-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C015,110113,2025-05-31,12,0.0,10.0,2.5,121150.0,1.0,0.25,15520.0,139.0,136.0,34.75,34.0,15.0,0.75,False,0.75,0.20833333333333334,6.25,3.5999999999999996,2025-05-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C003,300102,2025-05-31,79,18.17,0.0,0.0,0.0,0.0,0.0,0.0,668.0,700.0,142.14,157.54999999999998,47.0,2.7600000000000193,False,2.7600000000000193,1.088666666666667,32.660000000000004,2.535211267605651,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C004,300101,2025-05-31,151,34.73,0.0,0.0,0.0,20.0,4.6,165300.0,1764.0,1808.0,405.71999999999997,413.54,107.0,26.909999999999968,False,26.909999999999968,2.8826666666666667,86.48,9.335106382978712,2025-05-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C004,110113,2025-05-31,145,36.25,0.0,0.0,0.0,14.0,3.5,199760.0,1376.0,1474.0,344.0,368.4,47.0,11.850000000000023,False,11.850000000000023,2.3833333333333333,71.5,4.972027972027981,2025-05-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C001,110110,2025-05-31,45,16.2,0.0,0.0,0.0,4.0,1.44,136680.0,479.0,490.0,172.44,167.876,34.0,20.76399999999998,False,20.76399999999998,1.0651333333333333,31.954,19.494273017462586,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-05
C014,110112,2025-05-31,98,9.8,0.0,0.0,0.0,9.0,0.9,60890.0,1092.0,1103.0,110.14,108.992,87.0,10.947999999999993,False,10.947999999999993,0.7093333333333334,21.28,15.434210526315779,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C002,190101,2025-05-31,18,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.4000000000000004,12.0,4.8,False,4.8,0.013333333333333334,0.4,359.99999999999994,2025-05-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-05
C016,110115,2025-05-31,46,11.5,0.0,0.0,0.0,4.0,1.0,99700.0,393.0,411.0,98.25,102.67,28.0,7.079999999999998,False,7.079999999999998,0.8083333333333333,24.25,8.758762886597935,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,2025-05
C001,900104,2025-05-31,106,8.48,0.0,0.0,0.0,8.0,0.64,74440.0,1042.0,1047.0,83.36,81.60000000000001,101.0,10.239999999999995,False,10.239999999999995,0.5519999999999999,16.56,18.550724637681153,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C006,300102,2025-05-31,97,22.31,0.0,0.0,0.0,8.0,1.84,69630.0,946.0,965.0,217.57999999999998,218.5,78.0,21.389999999999986,False,21.389999999999986,1.5333333333333334,46.0,13.94999999999999,2025-05-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C003,900104,2025-05-31,92,7.36,0.0,0.0,0.0,3.0,0.24,27590.0,685.0,744.0,54.8,58.051,33.0,4.108999999999995,False,4.108999999999995,0.34303333333333336,10.291,11.978427752404997,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C005,130101,2025-05-31,356,53.4,0.0,0.0,0.0,29.0,4.35,151300.0,4285.0,4349.0,593.25,649.05,292.0,-2.3999999999999773,True,0.0,3.955,118.65,0.0,2025-05-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C003,110101,2025-05-31,51,7.65,0.0,0.0,0.0,6.0,0.9,87750.0,561.0,585.0,84.15,87.834,27.0,3.966000000000008,False,3.966000000000008,0.5399999999999999,16.2,7.344444444444461,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-05
C014,130101,2025-05-31,100,15.0,0.0,0.0,0.0,7.0,1.05,39670.0,1112.0,1139.0,166.8,170.85,73.0,10.950000000000017,False,10.950000000000017,1.13,33.9,9.69026548672568,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C006,120103,2025-05-31,114,22.8,0.0,0.0,0.0,19.0,3.8,176320.0,1118.0,1191.0,223.6,231.12,41.0,15.280000000000001,False,15.280000000000001,1.5066666666666668,45.2,10.141592920353983,2025-05-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C014,110106,2025-05-31,51,6.375,0.0,0.0,0.0,3.0,0.375,38800.0,523.0,531.0,65.375,65.905,43.0,5.844999999999999,False,5.844999999999999,0.44583333333333336,13.375,13.110280373831772,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-05
C003,110114,2025-05-31,60,15.0,0.0,0.0,0.0,3.0,0.75,73270.0,534.0,548.0,133.5,133.19,46.0,15.310000000000002,False,15.310000000000002,0.8166666666666667,24.5,18.746938775510205,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-05
C016,300101,2025-05-31,88,20.24,0.0,0.0,0.0,7.0,1.61,63830.0,728.0,747.0,167.44,171.019,69.0,16.661,False,16.661,1.0273333333333334,30.82,16.21771576898118,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C002,900101,2025-05-31,77,6.16,0.0,0.0,0.0,2.0,0.173,20350.0,659.0,697.0,52.72,54.035000000000004,39.0,4.844999999999992,False,4.844999999999992,0.3577666666666666,10.732999999999999,13.542346035591146,2025-05-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C014,120103,2025-05-31,87,17.4,0.0,0.0,0.0,6.0,1.2,59630.0,890.0,879.0,179.34,171.904,98.0,24.836000000000013,False,24.836000000000013,1.2266666666666666,36.8,20.246739130434793,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C015,900102,2025-05-31,12,0.96,0.0,0.0,0.0,2.0,0.16,19090.0,119.0,121.0,9.040000000000001,9.6,10.0,0.40000000000000036,False,0.40000000000000036,0.058666666666666666,1.76,6.818181818181825,2025-05-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C014,300102,2025-05-31,61,14.03,0.0,0.0,0.0,9.0,2.07,87890.0,704.0,702.0,161.92,154.827,63.0,21.12299999999999,False,21.12299999999999,1.0963333333333334,32.89,19.266950440863475,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C018,300101,2025-05-31,111,25.53,0.0,0.0,0.0,10.0,2.3,82610.0,1477.0,1468.0,339.71,335.671,120.0,29.569000000000017,False,29.569000000000017,2.1696666666666666,65.09,13.628360731295137,2025-05-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C016,190103,2025-05-31,18,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7999999999999998,15.0,9.0,False,9.0,0.02,0.6,450.0,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,2025-05
C006,130103,2025-05-31,124,35.712,0.0,0.0,0.0,16.0,4.608,119760.0,1633.0,1621.0,470.30400000000003,454.81,136.0,51.20600000000002,False,51.20600000000002,3.2832,98.496,15.596369395711507,2025-05-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C018,110113,2025-05-31,114,28.5,0.0,0.0,0.0,13.0,3.25,184690.0,1147.0,1170.0,286.75,288.74,91.0,26.50999999999999,False,26.50999999999999,1.85,55.5,14.329729729729724,2025-05-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C004,130101,2025-05-31,424,63.6,0.0,0.0,0.0,39.0,5.85,207150.0,5260.0,5362.0,733.47,781.2,322.0,15.870000000000005,False,15.870000000000005,5.705,171.15,2.781770376862402,2025-05-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C012,110102,2025-05-31,21,3.15,0.0,0.0,0.0,2.0,0.3,31890.0,177.0,186.0,20.7,27.3,12.0,-3.450000000000003,True,0.0,0.185,5.55,0.0,2025-05-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-05
C001,110107,2025-05-31,61,7.625,0.0,0.0,0.0,3.0,0.375,38930.0,702.0,702.0,87.75,85.875,61.0,9.5,False,9.5,0.5708333333333333,17.125,16.642335766423358,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-05
C005,130103,2025-05-31,213,61.344,0.0,0.0,0.0,24.0,6.912,182430.0,2516.0,2507.0,724.608,722.269,222.0,63.68299999999999,False,63.68299999999999,5.030399999999999,150.91199999999998,12.65962945292621,2025-05-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-05
C002,120104,2025-05-31,82,16.4,0.0,0.0,0.0,4.0,0.8,32910.0,830.0,854.0,166.0,168.904,58.0,13.49600000000001,False,13.49600000000001,1.0733333333333335,32.2,12.573913043478267,2025-05-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C012,900101,2025-05-31,24,1.92,0.0,0.0,0.0,1.0,0.08,10820.0,199.0,214.0,15.92,16.32,9.0,1.5199999999999996,False,1.5199999999999996,0.14666666666666667,4.4,10.363636363636362,2025-05-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C016,120101,2025-05-31,92,0.0,0.0,0.0,0.0,9.0,2.25,90530.0,814.0,837.0,203.5,200.75,69.0,2.75,False,2.75,1.3833333333333333,41.5,1.9879518072289157,2025-05-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C013,900104,2025-05-31,21,1.68,0.0,0.0,0.0,1.0,0.08,10030.0,133.0,138.0,10.64,10.96,16.0,1.3599999999999994,False,1.3599999999999994,0.06666666666666667,2.0,20.39999999999999,2025-05-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C013,190102,2025-05-31,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.0,0.5,False,0.5,0.016666666666666666,0.5,30.0,2025-05-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-05
C014,120101,2025-05-31,115,28.75,0.0,0.0,0.0,14.0,3.5,140550.0,1339.0,1339.0,310.75,330.38,115.0,9.120000000000005,False,9.120000000000005,2.408333333333333,72.25,3.7868512110726664,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C003,900102,2025-05-31,85,6.8,0.0,0.0,0.0,5.0,0.4,48200.0,659.0,687.0,48.4,54.32,57.0,0.8799999999999955,False,0.8799999999999955,0.328,9.84,2.6829268292682786,2025-05-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-05
C014,300101,2025-05-31,90,20.7,0.0,0.0,0.0,7.0,1.61,64290.0,857.0,904.0,197.10999999999999,200.285,43.0,17.524999999999977,False,17.524999999999977,1.3186666666666664,39.559999999999995,13.289939332659237,2025-05-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-05
C001,110113,2025-05-31,116,29.0,0.0,0.0,0.0,6.0,1.5,92090.0,919.0,935.0,212.0,229.0,100.0,12.0,False,12.0,1.6666666666666667,50.0,7.199999999999999,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-05
C001,110115,2025-05-31,84,21.0,0.0,0.0,0.0,3.0,0.75,74010.0,827.0,821.0,206.75,199.35,90.0,28.400000000000006,False,28.400000000000006,1.3916666666666666,41.75,20.40718562874252,2025-05-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,2025-05
C005,120101,2025-05-31,240,60.0,0.0,0.0,0.0,25.0,6.25,223970.0,2220.0,2378.0,558.25,584.55,82.0,33.700000000000045,False,33.700000000000045,4.271333333333334,128.14000000000001,7.889808022475427,2025-05-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
C006,120101,2025-05-31,133,33.25,0.0,0.0,0.0,14.0,3.5,126470.0,1555.0,1629.0,388.75,396.84,59.0,25.160000000000025,False,25.160000000000025,2.893666666666667,86.81,8.694850823637838,2025-05-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-05
