fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,fuente,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-05-03,DESCUENTO YA,130103,23,6.624,167840,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-04,DESCUENTO YA,130103,18,5.184,135470,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-05,DESCUENTO YA,130103,29,8.352,215290,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-06,Descuento Ya,130103,27,7.776,206770,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-07,DESCUENTO YA,130103,29,8.352,220380,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-08,DescuentoYA,130103,24,6.912,180950,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-09,DescuentoYA,130103,28,8.064,213380,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-10,DESCUENTO YA,130103,27,7.776,198590,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-11,Descuento Ya,130103,17,4.896,125760,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-12,DESCUENTO YA,130103,26,7.488,198200,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-13,DESCUENTO YA,130103,16,4.608,119960,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-14,DescuentoYA,130103,18,5.184,131970,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-15,DescuentoYA,130103,19,5.472,142450,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-16,DESCUENTO YA,130103,28,8.064,208270,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-17,DescuentoYA,130103,36,10.368,266560,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-18,Descuento Ya,130103,24,6.912,178840,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-19,DescuentoYA,130103,26,7.488,195100,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,DescuentoYA,130103,27,7.776,206100,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-21,DescuentoYA,130103,15,4.32,114270,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-22,DescuentoYA,130103,27,7.776,201590,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-23,DescuentoYA,130103,19,5.472,145490,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-24,DESCUENTO YA,130103,26,7.488,191170,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-25,Descuento Ya,130103,11,3.168,83560,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-26,DESCUENTO YA,130103,15,4.32,111910,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-27,Descuento Ya,130103,21,6.048,158110,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-28,Descuento Ya,130103,24,6.912,175550,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-29,DESCUENTO YA,130103,33,9.504,251410,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-30,Descuento Ya,130103,31,8.928,229930,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-31,DescuentoYA,130103,21,6.048,158800,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-01,DESCUENTO YA,130103,26,7.488,191710,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-02,DescuentoYA,130103,19,5.472,142220,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-03,Descuento Ya,130103,25,7.2,189340,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-04,Descuento Ya,130103,34,9.792,259460,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-05,Descuento Ya,130103,25,7.2,187550,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-06,Descuento Ya,130103,30,8.64,224020,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-07,DESCUENTO YA,130103,25,7.2,188290,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-08,DESCUENTO YA,130103,15,4.32,110690,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-09,Descuento Ya,130103,24,6.912,179230,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-10,DESCUENTO YA,130103,35,10.08,263940,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-11,DescuentoYA,130103,33,9.504,242800,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-12,DescuentoYA,130103,23,6.624,174340,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-13,DescuentoYA,130103,22,6.336,161450,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-14,DescuentoYA,130103,32,9.216,240100,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-15,DESCUENTO YA,130103,13,3.744,95030,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-16,Descuento Ya,130103,13,3.744,95660,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-17,DescuentoYA,130103,18,5.184,135430,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-18,DESCUENTO YA,130103,19,5.472,139190,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-19,DescuentoYA,130103,21,6.048,154930,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-20,DESCUENTO YA,130103,33,9.504,246540,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-21,DESCUENTO YA,130103,25,7.2,186330,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-22,DescuentoYA,130103,23,6.624,167740,Hard Discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-23,DescuentoYA,130103,27,7.776,206080,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-24,DESCUENTO YA,130103,28,8.064,214270,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-25,DescuentoYA,130103,23,6.624,171850,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-26,Descuento Ya,130103,18,5.184,133810,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-27,Descuento Ya,130103,30,8.64,229070,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-28,DescuentoYA,130103,24,6.912,179150,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-29,Descuento Ya,130103,12,3.456,89240,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-06-30,DescuentoYA,130103,30,8.64,226790,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-01,DESCUENTO YA,130104,11,1.65,60960,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-02,DescuentoYA,130104,17,2.55,91270,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-03,Descuento Ya,130104,18,2.7,95600,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-04,DescuentoYA,130104,12,1.8,65160,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-05,DESCUENTO YA,130104,17,2.55,92760,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-06,DescuentoYA,130104,10,1.5,54890,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-07,Descuento Ya,130104,18,2.7,97890,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-08,DESCUENTO YA,130104,19,2.85,105530,Discounters,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-09,Descuento Ya,130104,15,2.25,80520,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-10,DESCUENTO YA,130104,17,2.55,90520,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-11,DESCUENTO YA,130104,18,2.7,97610,Hard discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-12,Descuento Ya,130104,10,1.5,55240,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-13,DESCUENTO YA,130104,18,2.7,95270,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-14,DESCUENTO YA,130104,17,2.55,92660,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-15,DESCUENTO YA,130104,12,1.8,64520,Discounters,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-16,DESCUENTO YA,130104,11,1.65,58990,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-17,DescuentoYA,130104,11,1.65,59520,Hard Discount,Centro,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-18,Descuento Ya,130104,17,2.55,91310,Hard discount,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
